Adult2OtherChild,Adult2Others,Adult2TargetChild,Adult2unsure,Adultfemale,Adultmale,Childsleep,Childvoc,Media,Multiple_adults,Otherchild2OtherChild,Otherchild2TargetChild,Otherchild2adults,Otherchild2unsure,PID,Unsure_adults,age_YYMMDD,annotate_date_YYYYMMDD,annotator,beginoptions,comments,date_YYYYMMDD,file_name,gender,id,outdir,percents_voc,repeats,researcher_present,sleeping,timestamp_HHMMSS
Categorize language to other child(ren),English/Quechua,Categorize language to target child,Categorize language to someone unknown,0.0,1.0,0.0,0.0,Spanish,1.0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0.0,0.0,20180827,2020-09-21 08:47:53.209327,Meg,Categorize clip,,20190611,1032_180827_0273.wav,female,1032,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1032/30secs_output,0.173,0.0,0,0.0,02:16:30
Categorize language to other child(ren),Mixed,Categorize language to target child,Categorize language to someone unknown,0.0,1.0,0.0,0.0,Categorize media,1.0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0.0,0.0,20180827,2020-09-21 08:48:26.194486,Meg,Categorize clip,,20190611,1032_180827_0275.wav,female,1032,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1032/30secs_output,0.112,0.0,0,0.0,02:17:30
Categorize language to other child(ren),English/Quechua,Categorize language to target child,Categorize language to someone unknown,0.0,1.0,0.0,0.0,Categorize media,1.0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0.0,0.0,20180827,2020-09-21 08:48:59.947671,Meg,Categorize clip,,20190611,1032_180827_0277.wav,female,1032,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1032/30secs_output,0.081333333,0.0,0,0.0,02:18:30
Categorize language to other child(ren),English/Quechua,Categorize language to target child,Categorize language to someone unknown,0.0,1.0,0.0,0.0,Categorize media,1.0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0.0,0.0,20180827,2020-09-21 08:49:35.954818,Meg,Categorize clip,,20190611,1032_180827_0279.wav,female,1032,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1032/30secs_output,0.042,0.0,0,0.0,02:19:30
Categorize language to other child(ren),English/Quechua,Categorize language to target child,Categorize language to someone unknown,1.0,1.0,0.0,0.0,Spanish,1.0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0.0,0.0,20180827,2020-09-21 08:50:12.838434,Meg,Categorize clip,,20190611,1032_180827_0281.wav,female,1032,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1032/30secs_output,0.122333333,0.0,0,0.0,02:20:30
Categorize language to other child(ren),English/Quechua,Categorize language to target child,Categorize language to someone unknown,1.0,1.0,0.0,0.0,Spanish,1.0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0.0,0.0,20180827,2020-09-21 08:50:48.891799,Meg,Categorize clip,,20190611,1032_180827_0283.wav,female,1032,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1032/30secs_output,0.194666667,0.0,0,0.0,02:21:30
Categorize language to other child(ren),English/Quechua,Categorize language to target child,Categorize language to someone unknown,1.0,1.0,0.0,0.0,Categorize media,1.0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0.0,0.0,20180827,2020-09-21 08:51:51.065239,Meg,Categorize clip,,20190611,1032_180827_0285.wav,female,1032,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1032/30secs_output,0.188333333,0.0,0,0.0,02:22:30
Categorize language to other child(ren),English/Quechua,Categorize language to target child,Categorize language to someone unknown,1.0,1.0,0.0,0.0,Categorize media,1.0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0.0,0.0,20180827,2020-09-21 08:52:25.168589,Meg,Categorize clip,,20190611,1032_180827_0287.wav,female,1032,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1032/30secs_output,0.16699999999999998,0.0,0,0.0,02:23:30
Categorize language to other child(ren),English/Quechua,Categorize language to target child,Categorize language to someone unknown,1.0,1.0,0.0,0.0,Categorize media,1.0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0.0,0.0,20180827,2020-09-21 08:53:00.488385,Meg,Categorize clip,,20190611,1032_180827_0289.wav,female,1032,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1032/30secs_output,0.139,0.0,0,0.0,02:24:30
Categorize language to other child(ren),English/Quechua,Categorize language to target child,Categorize language to someone unknown,1.0,1.0,0.0,1.0,Categorize media,1.0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0.0,0.0,20180827,2020-09-21 08:53:37.243370,Meg,Categorize clip,,20190611,1032_180827_0291.wav,female,1032,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1032/30secs_output,0.235,0.0,0,0.0,02:25:30
Categorize language to other child(ren),English/Quechua,Categorize language to target child,Categorize language to someone unknown,0.0,1.0,0.0,1.0,Categorize media,1.0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0.0,0.0,20180827,2020-09-21 08:54:12.478901,Meg,Categorize clip,,20190611,1032_180827_0293.wav,female,1032,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1032/30secs_output,0.237666667,0.0,0,0.0,02:26:30
Categorize language to other child(ren),English/Quechua,English/Quechua,Categorize language to someone unknown,1.0,1.0,0.0,1.0,Categorize media,1.0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0.0,0.0,20180827,2020-09-21 08:54:49.066012,Meg,Categorize clip,,20190611,1032_180827_0295.wav,female,1032,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1032/30secs_output,0.252333333,0.0,0,0.0,02:27:30
Categorize language to other child(ren),English/Quechua,Categorize language to target child,Categorize language to someone unknown,1.0,1.0,0.0,1.0,Categorize media,1.0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0.0,0.0,20180827,2020-09-21 08:55:25.603867,Meg,Categorize clip,,20190611,1032_180827_0297.wav,female,1032,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1032/30secs_output,0.604666667,0.0,0,0.0,02:28:30
Categorize language to other child(ren),English/Quechua,Categorize language to target child,Categorize language to someone unknown,0.0,1.0,0.0,1.0,Categorize media,1.0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0.0,0.0,20180827,2020-09-21 08:56:33.326701,Meg,Categorize clip,,20190611,1032_180827_0299.wav,female,1032,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1032/30secs_output,0.065333333,1.0,0,0.0,02:29:30
English/Quechua,English/Quechua,Mixed,Categorize language to someone unknown,1.0,1.0,0.0,1.0,Categorize media,1.0,Categorize language to other child(ren),Categorize language to target child,English/Quechua,Categorize language to someone unknown,0.0,0.0,20180827,2020-09-21 09:19:14.751054,Meg,Categorize clip,,20190611,1032_180827_0301.wav,female,1032,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1032/30secs_output,0.148666667,0.0,0,0.0,02:30:30
Categorize language to other child(ren),English/Quechua,Categorize language to target child,Categorize language to someone unknown,0.0,1.0,0.0,0.0,Categorize media,1.0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0.0,0.0,20180827,2020-09-21 09:19:48.872087,Meg,Categorize clip,,20190611,1032_180827_0303.wav,female,1032,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1032/30secs_output,0.027333332999999998,0.0,0,0.0,02:31:30
Categorize language to other child(ren),English/Quechua,Categorize language to target child,Categorize language to someone unknown,0.0,1.0,0.0,0.0,Categorize media,1.0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0.0,0.0,20180827,2020-09-21 09:20:22.858383,Meg,Categorize clip,,20190611,1032_180827_0305.wav,female,1032,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1032/30secs_output,0.022666667,0.0,0,0.0,02:32:30
English/Quechua,English/Quechua,Categorize language to target child,Categorize language to someone unknown,1.0,1.0,0.0,0.0,Categorize media,1.0,Categorize language to other child(ren),Categorize language to target child,Unsure,Categorize language to someone unknown,0.0,0.0,20180827,2020-09-21 09:21:02.111568,Meg,Categorize clip,,20190611,1032_180827_0307.wav,female,1032,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1032/30secs_output,0.095,0.0,0,0.0,02:33:30
Categorize language to other child(ren),English/Quechua,Categorize language to target child,Unsure,1.0,1.0,0.0,0.0,Categorize media,1.0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0.0,0.0,20180827,2020-09-21 09:21:39.731177,Meg,Categorize clip,,20190611,1032_180827_0309.wav,female,1032,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1032/30secs_output,0.09866666699999999,0.0,0,0.0,02:34:30
Categorize language to other child(ren),English/Quechua,Categorize language to target child,Categorize language to someone unknown,0.0,1.0,0.0,1.0,Categorize media,1.0,Spanish,Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0.0,0.0,20180827,2020-09-21 09:23:05.194536,Meg,Categorize clip,,20190611,1032_180827_0311.wav,female,1032,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1032/30secs_output,0.195,0.0,0,0.0,02:35:30
Unsure,English/Quechua,Categorize language to target child,Categorize language to someone unknown,1.0,1.0,0.0,1.0,Categorize media,1.0,Spanish,Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0.0,0.0,20180827,2020-09-21 09:23:42.959484,Meg,Categorize clip,,20190611,1032_180827_0313.wav,female,1032,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1032/30secs_output,0.573666667,0.0,0,0.0,02:36:30
Unsure,English/Quechua,Categorize language to target child,Categorize language to someone unknown,1.0,1.0,0.0,1.0,Categorize media,1.0,Categorize language to other child(ren),Categorize language to target child,Spanish,Categorize language to someone unknown,0.0,0.0,20180827,2020-09-21 09:24:21.447980,Meg,Categorize clip,,20190611,1032_180827_0315.wav,female,1032,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1032/30secs_output,0.212666667,0.0,0,0.0,02:37:30
Categorize language to other child(ren),English/Quechua,Categorize language to target child,Categorize language to someone unknown,0.0,1.0,0.0,1.0,Categorize media,1.0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Spanish,0.0,0.0,20180827,2020-09-21 09:25:00.934321,Meg,Categorize clip,,20190611,1032_180827_0317.wav,female,1032,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1032/30secs_output,0.234666667,0.0,0,0.0,02:38:30
Spanish,Categorize language to other adults,Categorize language to target child,English/Quechua,1.0,1.0,0.0,0.0,Categorize media,1.0,Categorize language to other child(ren),Categorize language to target child,Spanish,Categorize language to someone unknown,0.0,0.0,20180827,2020-09-21 09:29:24.711930,Meg,Categorize clip,,20190611,1032_180827_0319.wav,female,1032,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1032/30secs_output,0.052333333,1.0,0,0.0,02:39:30
Categorize language to other child(ren),English/Quechua,Categorize language to target child,English/Quechua,1.0,1.0,0.0,1.0,Categorize media,1.0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0.0,0.0,20180827,2020-09-21 09:30:05.715585,Meg,Categorize clip,,20190611,1032_180827_0321.wav,female,1032,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1032/30secs_output,0.110333333,0.0,0,0.0,02:40:30
Categorize language to other child(ren),English/Quechua,Categorize language to target child,Categorize language to someone unknown,0.0,1.0,0.0,1.0,Categorize media,1.0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Unsure,0.0,0.0,20180827,2020-09-21 09:30:43.073216,Meg,Categorize clip,,20190611,1032_180827_0323.wav,female,1032,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1032/30secs_output,0.086,0.0,0,0.0,02:41:30
Mixed,English/Quechua,Categorize language to target child,Categorize language to someone unknown,1.0,1.0,0.0,1.0,Categorize media,1.0,Categorize language to other child(ren),Categorize language to target child,Unsure,Categorize language to someone unknown,0.0,0.0,20180827,2020-09-21 09:31:55.625887,Meg,Categorize clip,,20190611,1032_180827_0325.wav,female,1032,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1032/30secs_output,0.060333333,1.0,0,0.0,02:42:30
Categorize language to other child(ren),English/Quechua,Categorize language to target child,English/Quechua,1.0,1.0,0.0,0.0,Categorize media,1.0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0.0,0.0,20180827,2020-09-21 09:32:32.229292,Meg,Categorize clip,,20190611,1032_180827_0327.wav,female,1032,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1032/30secs_output,0.075333333,0.0,0,0.0,02:43:30
Categorize language to other child(ren),Mixed,Categorize language to target child,Unsure,1.0,1.0,0.0,1.0,Categorize media,1.0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0.0,0.0,20180827,2020-09-21 09:33:09.833014,Meg,Categorize clip,,20190611,1032_180827_0329.wav,female,1032,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1032/30secs_output,0.204666667,0.0,0,0.0,02:44:30
Categorize language to other child(ren),English/Quechua,Categorize language to target child,Categorize language to someone unknown,1.0,1.0,0.0,0.0,Unsure,1.0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0.0,0.0,20180827,2020-09-21 09:33:45.852352,Meg,Categorize clip,,20190611,1032_180827_0331.wav,female,1032,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1032/30secs_output,0.043666667,0.0,0,0.0,02:45:30
Categorize language to other child(ren),English/Quechua,Categorize language to target child,Unsure,1.0,1.0,0.0,1.0,Unsure,1.0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0.0,0.0,20180827,2020-09-21 09:34:56.548262,Meg,Categorize clip,,20190611,1032_180827_0333.wav,female,1032,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1032/30secs_output,0.119333333,1.0,0,0.0,02:46:30
Categorize language to other child(ren),English/Quechua,Categorize language to target child,Categorize language to someone unknown,0.0,1.0,0.0,0.0,Unsure,0.0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0.0,0.0,20180827,2020-09-21 09:35:31.113837,Meg,Categorize clip,,20190611,1032_180827_0335.wav,female,1032,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1032/30secs_output,0.07400000000000001,0.0,0,0.0,02:47:30
Categorize language to other child(ren),English/Quechua,Categorize language to target child,Categorize language to someone unknown,1.0,1.0,0.0,1.0,Unsure,1.0,Categorize language to other child(ren),Unsure,Categorize language to adults,Categorize language to someone unknown,0.0,0.0,20180827,2020-09-21 09:36:14.122632,Meg,Categorize clip,,20190611,1032_180827_0337.wav,female,1032,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1032/30secs_output,0.162333333,0.0,0,0.0,02:48:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0.0,0.0,0.0,0.0,Unsure,0.0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0.0,0.0,20180827,2020-09-21 09:36:47.854911,Meg,Categorize clip,,20190611,1032_180827_0339.wav,female,1032,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1032/30secs_output,0.11,0.0,0,0.0,02:49:30
Categorize language to other child(ren),English/Quechua,Categorize language to target child,Categorize language to someone unknown,0.0,1.0,0.0,0.0,Unsure,0.0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0.0,0.0,20180827,2020-09-21 09:37:24.824905,Meg,Categorize clip,,20190611,1032_180827_0341.wav,female,1032,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1032/30secs_output,0.023666667,0.0,0,0.0,02:50:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,English/Quechua,1.0,0.0,0.0,1.0,Spanish,0.0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0.0,0.0,20180827,2020-09-21 09:38:04.084845,Meg,Categorize clip,,20190611,1032_180827_0343.wav,female,1032,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1032/30secs_output,0.406666667,0.0,0,0.0,02:51:30
Categorize language to other child(ren),English/Quechua,Categorize language to target child,Categorize language to someone unknown,1.0,1.0,0.0,1.0,Unsure,1.0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0.0,0.0,20180827,2020-09-21 10:03:27.260207,Meg,Categorize clip,,20190611,1032_180827_0345.wav,female,1032,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1032/30secs_output,0.5176666670000001,1.0,0,0.0,02:52:30
Categorize language to other child(ren),English/Quechua,Categorize language to target child,Categorize language to someone unknown,1.0,1.0,0.0,1.0,Unsure,1.0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0.0,0.0,20180827,2020-09-21 10:04:03.646999,Meg,Categorize clip,,20190611,1032_180827_0347.wav,female,1032,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1032/30secs_output,0.230333333,0.0,0,0.0,02:53:30
Categorize language to other child(ren),English/Quechua,Categorize language to target child,Categorize language to someone unknown,1.0,1.0,0.0,1.0,Unsure,1.0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0.0,0.0,20180827,2020-09-21 10:04:41.033557,Meg,Categorize clip,,20190611,1032_180827_0349.wav,female,1032,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1032/30secs_output,0.209666667,0.0,0,0.0,02:54:30
English/Quechua,English/Quechua,Categorize language to target child,Categorize language to someone unknown,1.0,1.0,0.0,0.0,Spanish,1.0,Categorize language to other child(ren),Categorize language to target child,Unsure,Categorize language to someone unknown,0.0,0.0,20180827,2020-09-21 10:05:23.555586,Meg,Categorize clip,,20190611,1032_180827_0351.wav,female,1032,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1032/30secs_output,0.139666667,0.0,0,0.0,02:55:30
Categorize language to other child(ren),English/Quechua,Categorize language to target child,Categorize language to someone unknown,1.0,1.0,0.0,0.0,Spanish,1.0,Categorize language to other child(ren),Categorize language to target child,Spanish,Categorize language to someone unknown,0.0,0.0,20180827,2020-09-21 10:07:51.203083,Meg,Categorize clip,,20190611,1032_180827_0353.wav,female,1032,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1032/30secs_output,0.35133333299999997,0.0,0,0.0,02:56:30
Categorize language to other child(ren),English/Quechua,English/Quechua,Categorize language to someone unknown,1.0,1.0,0.0,0.0,Spanish,1.0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0.0,0.0,20180827,2020-09-21 10:08:46.040680,Meg,Categorize clip,,20190611,1032_180827_0355.wav,female,1032,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1032/30secs_output,0.251333333,0.0,0,0.0,02:57:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,English/Quechua,0.0,1.0,0.0,0.0,Unsure,0.0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0.0,0.0,20180827,2020-09-21 10:10:39.669445,Meg,Categorize clip,,20190611,1032_180827_0357.wav,female,1032,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1032/30secs_output,0.401,0.0,0,0.0,02:58:30
English/Quechua,Categorize language to other adults,Categorize language to target child,English/Quechua,1.0,0.0,0.0,0.0,Unsure,0.0,Categorize language to other child(ren),Categorize language to target child,Unsure,Categorize language to someone unknown,0.0,0.0,20180827,2020-09-21 10:11:21.810814,Meg,Categorize clip,,20190611,1032_180827_0359.wav,female,1032,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1032/30secs_output,0.187,0.0,0,0.0,02:59:30
Categorize language to other child(ren),English/Quechua,Categorize language to target child,Categorize language to someone unknown,1.0,1.0,0.0,0.0,Spanish,1.0,Categorize language to other child(ren),Categorize language to target child,Spanish,Categorize language to someone unknown,0.0,0.0,20180827,2020-09-21 10:12:00.831616,Meg,Categorize clip,,20190611,1032_180827_0361.wav,female,1032,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1032/30secs_output,0.17300000000000001,0.0,0,0.0,03:00:30
Categorize language to other child(ren),English/Quechua,Categorize language to target child,Categorize language to someone unknown,1.0,1.0,0.0,0.0,Unsure,1.0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0.0,0.0,20180827,2020-09-21 10:12:36.631299,Meg,Categorize clip,,20190611,1032_180827_0363.wav,female,1032,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1032/30secs_output,0.286333333,0.0,0,0.0,03:01:30
English/Quechua,Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,1.0,0.0,0.0,0.0,Unsure,0.0,Categorize language to other child(ren),Categorize language to target child,Unsure,Categorize language to someone unknown,0.0,0.0,20180827,2020-09-21 10:14:16.578488,Meg,Categorize clip,,20190611,1032_180827_0365.wav,female,1032,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1032/30secs_output,0.058333333,0.0,0,0.0,03:02:30
Categorize language to other child(ren),English/Quechua,Categorize language to target child,Categorize language to someone unknown,1.0,1.0,0.0,0.0,Unsure,1.0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0.0,0.0,20180827,2020-09-21 10:14:53.227828,Meg,Categorize clip,,20190611,1032_180827_0367.wav,female,1032,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1032/30secs_output,0.083333333,0.0,0,0.0,03:03:30
Categorize language to other child(ren),English/Quechua,Unsure,Categorize language to someone unknown,1.0,1.0,0.0,1.0,Unsure,1.0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0.0,0.0,20180827,2020-09-21 10:15:37.098576,Meg,Categorize clip,shushing,20190611,1032_180827_0369.wav,female,1032,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1032/30secs_output,0.388333333,0.0,0,0.0,03:04:30
Categorize language to other child(ren),English/Quechua,Unsure,Categorize language to someone unknown,1.0,1.0,0.0,1.0,Unsure,1.0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0.0,0.0,20180827,2020-09-21 10:16:21.524125,Meg,Categorize clip,nonsense words,20190611,1032_180827_0371.wav,female,1032,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1032/30secs_output,0.32,0.0,0,0.0,03:05:30
Categorize language to other child(ren),English/Quechua,Categorize language to target child,Categorize language to someone unknown,1.0,1.0,0.0,1.0,Unsure,1.0,Categorize language to other child(ren),Spanish,Categorize language to adults,Categorize language to someone unknown,0.0,0.0,20180827,2020-09-21 10:16:59.709751,Meg,Categorize clip,,20190611,1032_180827_0373.wav,female,1032,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1032/30secs_output,0.278333333,0.0,0,0.0,03:06:30
Categorize language to other child(ren),English/Quechua,Categorize language to target child,English/Quechua,1.0,1.0,0.0,1.0,Unsure,1.0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0.0,0.0,20180827,2020-09-21 10:17:38.016493,Meg,Categorize clip,,20190611,1032_180827_0375.wav,female,1032,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1032/30secs_output,0.385666667,0.0,0,0.0,03:07:30
Categorize language to other child(ren),English/Quechua,Categorize language to target child,English/Quechua,1.0,1.0,0.0,1.0,Unsure,1.0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0.0,0.0,20180827,2020-09-21 10:18:17.488373,Meg,Categorize clip,,20190611,1032_180827_0377.wav,female,1032,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1032/30secs_output,0.691,0.0,0,0.0,03:08:30
Categorize language to other child(ren),English/Quechua,Categorize language to target child,Categorize language to someone unknown,1.0,1.0,0.0,1.0,Unsure,1.0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0.0,0.0,20180827,2020-09-21 10:18:54.275242,Meg,Categorize clip,,20190611,1032_180827_0379.wav,female,1032,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1032/30secs_output,0.762333333,0.0,0,0.0,03:09:30
Categorize language to other child(ren),English/Quechua,Categorize language to target child,Categorize language to someone unknown,1.0,1.0,0.0,1.0,Unsure,1.0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0.0,0.0,20180827,2020-09-21 10:20:05.148422,Meg,Categorize clip,,20190611,1032_180827_0381.wav,female,1032,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1032/30secs_output,0.437666667,1.0,0,0.0,03:10:30
Categorize language to other child(ren),English/Quechua,Categorize language to target child,Spanish,1.0,1.0,0.0,1.0,Unsure,1.0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0.0,0.0,20180827,2020-09-21 10:47:34.049157,Meg,Categorize clip,,20190611,1032_180827_0383.wav,female,1032,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1032/30secs_output,0.45,0.0,0,0.0,03:11:30
