file_name,id,age_YYMMDD,date_YYYYMMDD,gender,timestamp_HHMMSS,percents_voc,researcher_present,sleeping
1081_190101_0000.wav,1081,190101,20190701,male,00:00:00,0.407680256,0,0
1081_190101_0001.wav,1081,190101,20190701,male,00:00:30,0.277009234,0,0
1081_190101_0002.wav,1081,190101,20190701,male,00:01:00,0.358345278,0,0
1081_190101_0003.wav,1081,190101,20190701,male,00:01:30,0.1830061,0,0
1081_190101_0004.wav,1081,190101,20190701,male,00:02:00,0.339677989,0,0
1081_190101_0005.wav,1081,190101,20190701,male,00:02:30,0.259675323,0,0
1081_190101_0006.wav,1081,190101,20190701,male,00:03:00,0.073335778,0,0
1081_190101_0007.wav,1081,190101,20190701,male,00:03:30,0.486682889,0,0
1081_190101_0008.wav,1081,190101,20190701,male,00:04:00,0.421347378,0,0
1081_190101_0009.wav,1081,190101,20190701,male,00:04:30,0.489349645,0,0
1081_190101_0010.wav,1081,190101,20190701,male,00:05:00,0.720357345,0,0
1081_190101_0011.wav,1081,190101,20190701,male,00:05:30,0.630021001,0,0
1081_190101_0012.wav,1081,190101,20190701,male,00:06:00,0.400346678,0,0
1081_190101_0013.wav,1081,190101,20190701,male,00:06:30,0.179672656,0,0
1081_190101_0014.wav,1081,190101,20190701,male,00:07:00,0.434347812,0,0
1081_190101_0015.wav,1081,190101,20190701,male,00:07:30,0.267342245,0,0
1081_190101_0016.wav,1081,190101,20190701,male,00:08:00,0.3810127,0,0
1081_190101_0017.wav,1081,190101,20190701,male,00:08:30,0.459681989,0,0
1081_190101_0018.wav,1081,190101,20190701,male,00:09:00,0.455681856,0,0
1081_190101_0019.wav,1081,190101,20190701,male,00:09:30,0.205006834,0,0
1081_190101_0020.wav,1081,190101,20190701,male,00:10:00,0.093669789,0,0
1081_190101_0021.wav,1081,190101,20190701,male,00:10:30,0.501016701,0,0
1081_190101_0022.wav,1081,190101,20190701,male,00:11:00,0.2190073,0,0
1081_190101_0023.wav,1081,190101,20190701,male,00:11:30,0.127670922,0,0
1081_190101_0024.wav,1081,190101,20190701,male,00:12:00,0.192673089,0,0
1081_190101_0025.wav,1081,190101,20190701,male,00:12:30,0.527017567,0,0
1081_190101_0026.wav,1081,190101,20190701,male,00:13:00,0.207340245,0,0
1081_190101_0027.wav,1081,190101,20190701,male,00:13:30,0.0990033,0,0
1081_190101_0028.wav,1081,190101,20190701,male,00:14:00,0.155338511,0,0
1081_190101_0029.wav,1081,190101,20190701,male,00:14:30,0.112337078,0,0
1081_190101_0030.wav,1081,190101,20190701,male,00:15:00,0.175005834,0,0
1081_190101_0031.wav,1081,190101,20190701,male,00:15:30,0.313343778,0,0
1081_190101_0032.wav,1081,190101,20190701,male,00:16:00,0.434681156,0,0
1081_190101_0033.wav,1081,190101,20190701,male,00:16:30,0.355678523,0,0
1081_190101_0034.wav,1081,190101,20190701,male,00:17:00,0.060002,0,0
1081_190101_0035.wav,1081,190101,20190701,male,00:17:30,0.058668622,0,0
1081_190101_0036.wav,1081,190101,20190701,male,00:18:00,0,0,1
1081_190101_0037.wav,1081,190101,20190701,male,00:18:30,0,0,1
1081_190101_0038.wav,1081,190101,20190701,male,00:19:00,0.013667122,0,1
