file_name,id,age_YYMMDD,date_YYYYMMDD,gender,timestamp_HHMMSS,percents_voc,researcher_present,sleeping
199_20140514_0000.wav,199,20140514,20140722,male,00:00:00,0.090666667,0,0
199_20140514_0001.wav,199,20140514,20140722,male,00:00:30,0.072333333,0,0
199_20140514_0002.wav,199,20140514,20140722,male,00:01:00,0.167666667,0,0
199_20140514_0003.wav,199,20140514,20140722,male,00:01:30,0.141666667,0,0
199_20140514_0004.wav,199,20140514,20140722,male,00:02:00,0.316666667,0,0
199_20140514_0005.wav,199,20140514,20140722,male,00:02:30,0.36,0,0
199_20140514_0006.wav,199,20140514,20140722,male,00:03:00,0.338,0,0
199_20140514_0007.wav,199,20140514,20140722,male,00:03:30,0.332333333,0,0
199_20140514_0008.wav,199,20140514,20140722,male,00:04:00,0.280666667,0,0
199_20140514_0009.wav,199,20140514,20140722,male,00:04:30,0.255666667,0,0
199_20140514_0010.wav,199,20140514,20140722,male,00:05:00,0.451,0,0
199_20140514_0011.wav,199,20140514,20140722,male,00:05:30,0.408,0,0
199_20140514_0012.wav,199,20140514,20140722,male,00:06:00,0.36,0,0
199_20140514_0013.wav,199,20140514,20140722,male,00:06:30,0.392333333,0,0
199_20140514_0014.wav,199,20140514,20140722,male,00:07:00,0.222,0,0
199_20140514_0015.wav,199,20140514,20140722,male,00:07:30,0.134666667,0,0
199_20140514_0016.wav,199,20140514,20140722,male,00:08:00,0.188666667,0,0
199_20140514_0017.wav,199,20140514,20140722,male,00:08:30,0.253,0,0
199_20140514_0018.wav,199,20140514,20140722,male,00:09:00,0.221333333,0,0
199_20140514_0019.wav,199,20140514,20140722,male,00:09:30,0.098,0,0
199_20140514_0020.wav,199,20140514,20140722,male,00:10:00,0.238333333,0,0
199_20140514_0021.wav,199,20140514,20140722,male,00:10:30,0.114333333,0,0
199_20140514_0022.wav,199,20140514,20140722,male,00:11:00,0.248,0,0
199_20140514_0023.wav,199,20140514,20140722,male,00:11:30,0.403,0,0
199_20140514_0024.wav,199,20140514,20140722,male,00:12:00,0.590666667,0,0
199_20140514_0025.wav,199,20140514,20140722,male,00:12:30,0.406333333,0,0
199_20140514_0026.wav,199,20140514,20140722,male,00:13:00,0.294666667,0,0
199_20140514_0027.wav,199,20140514,20140722,male,00:13:30,0.250333333,0,0
