file_name,id,age_YYMMDD,date_YYYYMMDD,gender,timestamp_HHMMSS,percents_voc,researcher_present,sleeping
1032_180827_0000.wav,1032,20180827,20190611,female,00:00:00,0.223666667,1,0
1032_180827_0001.wav,1032,20180827,20190611,female,00:00:30,0.370666667,1,0
1032_180827_0002.wav,1032,20180827,20190611,female,00:01:00,0.143666667,1,0
1032_180827_0003.wav,1032,20180827,20190611,female,00:01:30,0.121666667,1,0
1032_180827_0004.wav,1032,20180827,20190611,female,00:02:00,0.269666667,1,0
1032_180827_0005.wav,1032,20180827,20190611,female,00:02:30,0.086666667,1,0
1032_180827_0006.wav,1032,20180827,20190611,female,00:03:00,0.128,1,0
1032_180827_0007.wav,1032,20180827,20190611,female,00:03:30,0.095666667,1,0
1032_180827_0008.wav,1032,20180827,20190611,female,00:04:00,0.312333333,1,0
1032_180827_0009.wav,1032,20180827,20190611,female,00:04:30,0.228333333,1,0
1032_180827_0010.wav,1032,20180827,20190611,female,00:05:00,0.338666667,0,0
1032_180827_0011.wav,1032,20180827,20190611,female,00:05:30,0.229333333,0,0
1032_180827_0012.wav,1032,20180827,20190611,female,00:06:00,0.244333333,0,0
1032_180827_0013.wav,1032,20180827,20190611,female,00:06:30,0.197,0,0
1032_180827_0014.wav,1032,20180827,20190611,female,00:07:00,0.107333333,0,0
1032_180827_0015.wav,1032,20180827,20190611,female,00:07:30,0.055,0,0
1032_180827_0016.wav,1032,20180827,20190611,female,00:08:00,0.089,0,0
1032_180827_0017.wav,1032,20180827,20190611,female,00:08:30,0.202666667,0,0
1032_180827_0018.wav,1032,20180827,20190611,female,00:09:00,0.213666667,0,0
1032_180827_0019.wav,1032,20180827,20190611,female,00:09:30,0.192,0,0
1032_180827_0020.wav,1032,20180827,20190611,female,00:10:00,0.057666667,0,0
1032_180827_0021.wav,1032,20180827,20190611,female,00:10:30,0.072333333,0,0
1032_180827_0022.wav,1032,20180827,20190611,female,00:11:00,0.183333333,0,0
1032_180827_0023.wav,1032,20180827,20190611,female,00:11:30,0.209666667,0,0
1032_180827_0024.wav,1032,20180827,20190611,female,00:12:00,0.346333333,0,0
1032_180827_0025.wav,1032,20180827,20190611,female,00:12:30,0.333666667,0,0
1032_180827_0026.wav,1032,20180827,20190611,female,00:13:00,0.246333333,0,0
1032_180827_0027.wav,1032,20180827,20190611,female,00:13:30,0.605,0,0
1032_180827_0028.wav,1032,20180827,20190611,female,00:14:00,0.475666667,0,0
1032_180827_0029.wav,1032,20180827,20190611,female,00:14:30,0.348,0,0
1032_180827_0030.wav,1032,20180827,20190611,female,00:15:00,0.242,0,0
1032_180827_0031.wav,1032,20180827,20190611,female,00:15:30,0.166666667,0,0
1032_180827_0032.wav,1032,20180827,20190611,female,00:16:00,0.19,0,0
1032_180827_0033.wav,1032,20180827,20190611,female,00:16:30,0.292333333,0,0
1032_180827_0034.wav,1032,20180827,20190611,female,00:17:00,0.027,0,0
1032_180827_0035.wav,1032,20180827,20190611,female,00:17:30,0.175333333,0,0
1032_180827_0036.wav,1032,20180827,20190611,female,00:18:00,0.058,0,0
1032_180827_0037.wav,1032,20180827,20190611,female,00:18:30,0.359333333,0,0
1032_180827_0038.wav,1032,20180827,20190611,female,00:19:00,0.388333333,0,0
1032_180827_0039.wav,1032,20180827,20190611,female,00:19:30,0.538333333,0,0
1032_180827_0040.wav,1032,20180827,20190611,female,00:20:00,0.508333333,0,0
1032_180827_0041.wav,1032,20180827,20190611,female,00:20:30,0.211333333,0,0
1032_180827_0042.wav,1032,20180827,20190611,female,00:21:00,0.043333333,0,0
1032_180827_0043.wav,1032,20180827,20190611,female,00:21:30,0.029666667,0,0
1032_180827_0044.wav,1032,20180827,20190611,female,00:22:00,0.068333333,0,0
1032_180827_0045.wav,1032,20180827,20190611,female,00:22:30,0.298,0,0
1032_180827_0046.wav,1032,20180827,20190611,female,00:23:00,0.147,0,0
