Adult2OtherChild,Adult2Others,Adult2TargetChild,Adult2unsure,Adultfemale,Adultmale,Childvoc,Media,Multiple_adults,Otherchild2OtherChild,Otherchild2TargetChild,Otherchild2adults,Otherchild2unsure,PID,Unsure_adults,age_YYMMDD,annotate_date_YYYYMMDD,annotator,beginoptions,comments,date_YYYYMMDD,file_name,gender,id,outdir,percents_voc,repeats,researcher_present,sleeping,timestamp_HHMMSS,Childsleep
Categorize language to other child(ren),English/Quechua,Spanish,Categorize language to someone unknown,1,0,1,Quechua,1,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,123118,43:09.8,Meg,Categorize clip,,20190622,1077_123118_0900.wav,female,1077,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.771,1,0,0,07:30:00,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Unsure,1,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,123118,16:04.7,Meg,Categorize clip,,20190622,1077_123118_1095.wav,female,1077,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.172333333,0,0,0,09:07:30,
English/Quechua,English/Quechua,Categorize language to target child,Categorize language to someone unknown,1,0,0,Categorize media,1,Categorize language to other child(ren),Categorize language to target child,English/Quechua,Categorize language to someone unknown,0,0,123118,16:42.4,Meg,Categorize clip,,20190622,1077_123118_1093.wav,female,1077,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.305666667,0,0,0,09:06:30,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,No Language,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,123118,17:17.6,Meg,Unsure speaker and unsure language,,20190622,1077_123118_0930.wav,female,1077,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.151333333,0,0,0,07:45:00,
Categorize language to other child(ren),Categorize language to other adults,English/Quechua,Categorize language to someone unknown,1,0,1,Categorize media,0,Spanish,Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,123118,19:21.8,Meg,Categorize clip,,20190622,1077_123118_0361.wav,female,1077,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.384333333,0,0,0,03:00:30,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,1,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,123118,19:54.8,Meg,Unsure speaker and unsure language,,20190622,1077_123118_0518.wav,female,1077,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.489333333,0,0,0,04:19:00,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,1,Categorize media,0,Spanish,Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,123118,20:28.4,Meg,Categorize clip,,20190622,1077_123118_0343.wav,female,1077,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.489,0,0,0,02:51:30,
English/Quechua,Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,1,0,0,Categorize media,0,Spanish,Categorize language to target child,English/Quechua,Categorize language to someone unknown,0,0,123118,21:09.3,Meg,Categorize clip,,20190622,1077_123118_0318.wav,female,1077,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.355333333,0,0,0,02:39:00,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,123118,21:10.6,Meg,Categorize clip,,20190622,1077_123118_0062.wav,female,1077,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.453,0,1,0,00:31:00,
Mixed,Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,1,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,123118,21:46.2,Meg,Categorize clip,,20190622,1077_123118_0769.wav,female,1077,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.162333333,0,0,0,06:24:30,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,123118,21:47.3,Meg,Categorize clip,,20190622,1077_123118_0059.wav,female,1077,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.402333333,0,1,0,00:29:30,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,1,Mixed,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,123118,22:24.5,Meg,Categorize clip,,20190622,1077_123118_0936.wav,female,1077,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.597666667,0,0,0,07:48:00,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,1,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Unsure,0,0,123118,23:01.3,Meg,Categorize clip,,20190622,1077_123118_0439.wav,female,1077,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.077,0,0,0,03:39:30,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Categorize media,0,Spanish,Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,123118,23:36.2,Meg,Categorize clip,,20190622,1077_123118_0727.wav,female,1077,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.950333333,0,0,0,06:03:30,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,1,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,123118,24:07.5,Meg,Categorize clip,,20190622,1077_123118_0485.wav,female,1077,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.652333333,0,0,0,04:02:30,
Categorize language to other child(ren),English/Quechua,Categorize language to target child,Categorize language to someone unknown,1,0,1,Categorize media,1,Categorize language to other child(ren),Categorize language to target child,Spanish,Categorize language to someone unknown,0,0,123118,25:51.9,Meg,Categorize clip,,20190622,1077_123118_0166.wav,female,1077,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.434,1,0,0,01:23:00,
Mixed,Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,1,0,1,Categorize media,0,Mixed,Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,123118,26:32.7,Meg,Categorize clip,,20190622,1077_123118_0396.wav,female,1077,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.251333333,0,0,0,03:18:00,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Quechua,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,123118,27:07.6,Meg,Unsure speaker and unsure language,,20190622,1077_123118_0882.wav,female,1077,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.427333333,0,0,0,07:21:00,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,1,Categorize media,0,Categorize language to other child(ren),Unsure,Categorize language to adults,Unsure,0,0,123118,27:44.3,Meg,Categorize clip,,20190622,1077_123118_0616.wav,female,1077,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.320666667,0,0,0,05:08:00,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Mixed,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Unsure,0,0,123118,28:20.7,Meg,Categorize clip,,20190622,1077_123118_0860.wav,female,1077,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.242666667,0,0,0,07:10:00,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Mixed,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,123118,28:53.4,Meg,Categorize clip,,20190622,1077_123118_0869.wav,female,1077,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.125666667,0,0,0,07:14:30,
English/Quechua,Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,1,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Spanish,Categorize language to someone unknown,0,0,123118,29:29.6,Meg,Categorize clip,,20190622,1077_123118_0654.wav,female,1077,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.199333333,0,0,0,05:27:00,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,123118,29:30.8,Meg,Categorize clip,,20190622,1077_123118_0972.wav,female,1077,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0,0,0,0,08:06:00,
Mixed,Mixed,Categorize language to target child,Categorize language to someone unknown,1,0,0,Categorize media,1,Categorize language to other child(ren),Categorize language to target child,Spanish,Categorize language to someone unknown,0,0,123118,30:19.9,Meg,Categorize clip,,20190622,1077_123118_0082.wav,female,1077,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.362666667,0,0,0,00:41:00,
English/Quechua,Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,1,0,0,Categorize media,0,Mixed,Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,123118,31:04.3,Meg,Categorize clip,,20190622,1077_123118_0264.wav,female,1077,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.411333333,0,0,0,02:12:00,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Quechua,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,123118,31:39.1,Meg,Unsure speaker and unsure language,,20190622,1077_123118_0803.wav,female,1077,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.284,0,0,0,06:41:30,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,123118,32:11.5,Meg,Unsure speaker and unsure language,,20190622,1077_123118_1081.wav,female,1077,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.693666667,0,0,0,09:00:30,
English/Quechua,Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,1,0,1,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Unsure,Categorize language to someone unknown,0,0,123118,33:20.6,Meg,Categorize clip,,20190622,1077_123118_0753.wav,female,1077,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.635,1,0,0,06:16:30,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Categorize media,0,Spanish,Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,123118,33:56.1,Meg,Categorize clip,,20190622,1077_123118_0517.wav,female,1077,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.183,0,0,0,04:18:30,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,1,Categorize media,0,Unsure,Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,123118,34:31.9,Meg,Categorize clip,,20190622,1077_123118_0577.wav,female,1077,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.055,0,0,0,04:48:30,
English/Quechua,English/Quechua,Categorize language to target child,Categorize language to someone unknown,1,0,1,Categorize media,1,Categorize language to other child(ren),Categorize language to target child,Mixed,Categorize language to someone unknown,0,0,123118,35:46.4,Meg,Categorize clip,,20190622,1077_123118_0366.wav,female,1077,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.599,1,0,0,03:03:00,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,123118,35:47.2,Meg,Categorize clip,,20190622,1077_123118_0044.wav,female,1077,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.317333333,0,1,0,00:22:00,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Mixed,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,123118,36:23.7,Meg,Unsure speaker and unsure language,,20190622,1077_123118_0816.wav,female,1077,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.545,0,0,0,06:48:00,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Mixed,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,123118,37:01.7,Meg,Categorize clip,,20190622,1077_123118_0937.wav,female,1077,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.520333333,0,0,0,07:48:30,
Unsure,Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,1,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Unsure,Categorize language to someone unknown,0,0,123118,38:14.5,Meg,Categorize clip,,20190622,1077_123118_1110.wav,female,1077,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.031333333,1,0,0,09:15:00,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,1,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,123118,38:49.9,Meg,Categorize clip,,20190622,1077_123118_0564.wav,female,1077,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.010666667,0,0,0,04:42:00,
Categorize language to other child(ren),Categorize language to other adults,Mixed,Categorize language to someone unknown,0,0,1,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,123118,41:56.7,Meg,Categorize clip,,20190622,1077_123118_0702.wav,female,1077,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.410666667,1,0,0,05:51:00,
English/Quechua,Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,1,0,0,Categorize media,0,Spanish,Categorize language to target child,English/Quechua,Categorize language to someone unknown,0,0,123118,11:26.6,Meg,Categorize clip,,20190622,1077_123118_0344.wav,female,1077,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.452,0,0,0,02:52:00,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Unsure,0,Mixed,Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,123118,12:05.8,Meg,Categorize clip,,20190622,1077_123118_1002.wav,female,1077,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.293,0,0,0,08:21:00,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,1,Categorize media,0,Categorize language to other child(ren),Spanish,Categorize language to adults,Categorize language to someone unknown,0,0,123118,13:31.6,Meg,Categorize clip,,20190622,1077_123118_0126.wav,female,1077,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.575666667,0,0,0,01:03:00,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,1,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,123118,14:18.5,Meg,Categorize clip,,20190622,1077_123118_0473.wav,female,1077,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.085666667,0,0,0,03:56:30,
English/Quechua,Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,1,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Unsure,Categorize language to someone unknown,0,0,123118,14:55.9,Meg,Categorize clip,,20190622,1077_123118_0355.wav,female,1077,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.110666667,0,0,0,02:57:30,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Mixed,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,123118,15:40.3,Meg,Categorize clip,,20190622,1077_123118_0916.wav,female,1077,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.789666667,0,0,0,07:38:00,
Mixed,Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,1,0,0,Categorize media,0,Spanish,Categorize language to target child,Spanish,Categorize language to someone unknown,0,0,123118,16:57.5,Meg,Categorize clip,,20190622,1077_123118_0308.wav,female,1077,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.481666667,0,0,0,02:34:00,
English/Quechua,English/Quechua,Categorize language to target child,Categorize language to someone unknown,1,1,1,Categorize media,1,Spanish,Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,123118,17:37.7,Meg,Categorize clip,,20190622,1077_123118_0638.wav,female,1077,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.601666667,0,0,0,05:19:00,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Spanish,0,Spanish,Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,123118,18:12.8,Meg,Categorize clip,,20190622,1077_123118_0402.wav,female,1077,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.72,0,0,0,03:21:00,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,123118,18:14.2,Meg,Categorize clip,,20190622,1077_123118_0565.wav,female,1077,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0,0,0,0,04:42:30,
English/Quechua,Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,1,0,1,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Mixed,Categorize language to someone unknown,0,0,123118,18:52.7,Meg,Categorize clip,,20190622,1077_123118_0619.wav,female,1077,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.207333333,0,0,0,05:09:30,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,123118,18:53.6,Meg,Categorize clip,,20190622,1077_123118_0007.wav,female,1077,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.726666667,0,1,0,00:03:30,
Spanish,Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,1,0,1,Categorize media,0,Spanish,Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,123118,19:31.4,Meg,Categorize clip,,20190622,1077_123118_0324.wav,female,1077,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.137666667,0,0,0,02:42:00,
Categorize language to other child(ren),Mixed,Categorize language to target child,Categorize language to someone unknown,1,0,1,Unsure,1,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,123118,20:09.3,Meg,Categorize clip,,20190622,1077_123118_1017.wav,female,1077,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.07,0,0,0,08:28:30,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Mixed,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,123118,20:41.8,Meg,Categorize clip,,20190622,1077_123118_1000.wav,female,1077,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.244666667,0,0,0,08:20:00,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Unsure,1,0,0,Categorize media,0,Categorize language to other child(ren),Spanish,Categorize language to adults,Categorize language to someone unknown,0,0,123118,21:18.5,Meg,Categorize clip,,20190622,1077_123118_0153.wav,female,1077,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.171666667,0,0,0,01:16:30,
English/Quechua,Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,1,0,1,Categorize media,0,Unsure,Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,123118,22:47.3,Meg,Categorize clip,,20190622,1077_123118_0576.wav,female,1077,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.215333333,1,0,0,04:48:00,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,123118,22:48.8,Meg,Categorize clip,,20190622,1077_123118_0048.wav,female,1077,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.544,0,1,0,00:24:00,
Mixed,Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,1,0,0,Categorize media,0,English/Quechua,Spanish,Categorize language to adults,Categorize language to someone unknown,0,0,123118,23:31.0,Meg,Categorize clip,,20190622,1077_123118_0336.wav,female,1077,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.48,0,0,0,02:48:00,
Unsure,English/Quechua,Categorize language to target child,Categorize language to someone unknown,1,0,0,Categorize media,1,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,123118,24:09.1,Meg,Categorize clip,,20190622,1077_123118_1136.wav,female,1077,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.115,0,0,0,09:28:00,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,1,Categorize media,0,Categorize language to other child(ren),Mixed,Categorize language to adults,Categorize language to someone unknown,0,0,123118,32:02.6,Meg,Categorize clip,,20190622,1077_123118_0125.wav,female,1077,/Users/megcychosz/Box/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.321,0,0,0,01:02:30,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,123118,32:04.4,Meg,Categorize clip,,20190622,1077_123118_0011.wav,female,1077,/Users/megcychosz/Box/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.679666667,0,1,0,00:05:30,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Mixed,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,123118,32:39.9,Meg,Categorize clip,,20190622,1077_123118_0869.wav,female,1077,/Users/megcychosz/Box/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.125666667,0,0,0,07:14:30,
Categorize language to other child(ren),English/Quechua,Categorize language to target child,Categorize language to someone unknown,1,0,0,Quechua,1,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,123118,33:23.8,Meg,Categorize clip,,20190622,1077_123118_0926.wav,female,1077,/Users/megcychosz/Box/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.235666667,0,0,0,07:43:00,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Quechua,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,123118,34:00.8,Meg,Categorize clip,,20190622,1077_123118_0977.wav,female,1077,/Users/megcychosz/Box/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.062666667,0,0,0,08:08:30,
Mixed,Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,1,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Mixed,Categorize language to someone unknown,0,0,123118,34:40.5,Meg,Categorize clip,,20190622,1077_123118_0234.wav,female,1077,/Users/megcychosz/Box/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.109333333,0,0,0,01:57:00,
English/Quechua,English/Quechua,Categorize language to target child,Categorize language to someone unknown,1,1,0,Categorize media,1,Categorize language to other child(ren),Categorize language to target child,Mixed,Categorize language to someone unknown,0,0,123118,37:45.1,Meg,Categorize clip,,20190622,1077_123118_0375.wav,female,1077,/Users/megcychosz/Box/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.354666667,0,0,0,03:07:30,
