Adult2OtherChild,Adult2Others,Adult2TargetChild,Adult2unsure,Adultfemale,Adultmale,Childsleep,Childvoc,Media,Multiple_adults,Otherchild2OtherChild,Otherchild2TargetChild,Otherchild2adults,Otherchild2unsure,PID,Unsure_adults,age_YYMMDD,annotate_date_YYYYMMDD,annotator,beginoptions,comments,date_YYYYMMDD,file_name,gender,id,outdir,percents_voc,repeats,researcher_present,sleeping,timestamp_HHMMSS
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,180616,36:32.1,Meg,Categorize clip,,20190624,1060_180616_0021.wav,female,1060,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1060/output,0.286342878,0,1,0,00:10:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,180616,36:32.6,Meg,Categorize clip,,20190624,1060_180616_0023.wav,female,1060,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1060/output,0.231341045,0,1,0,00:11:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,180616,36:33.0,Meg,Categorize clip,,20190624,1060_180616_0025.wav,female,1060,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1060/output,0.148338278,0,1,0,00:12:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,180616,36:33.5,Meg,Categorize clip,,20190624,1060_180616_0027.wav,female,1060,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1060/output,0.143004767,0,1,0,00:13:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,180616,36:34.0,Meg,Categorize clip,,20190624,1060_180616_0029.wav,female,1060,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1060/output,0.034334478,0,1,0,00:14:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,180616,36:34.5,Meg,Categorize clip,,20190624,1060_180616_0031.wav,female,1060,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1060/output,0.263342111,0,1,0,00:15:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,180616,36:35.3,Meg,Categorize clip,,20190624,1060_180616_0033.wav,female,1060,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1060/output,0.074335811,0,1,0,00:16:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,180616,36:35.9,Meg,Categorize clip,,20190624,1060_180616_0035.wav,female,1060,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1060/output,0.126670889,0,1,0,00:17:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,180616,36:36.3,Meg,Categorize clip,,20190624,1060_180616_0037.wav,female,1060,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1060/output,0.113003767,0,1,0,00:18:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,180616,36:36.8,Meg,Categorize clip,,20190624,1060_180616_0039.wav,female,1060,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1060/output,0.413347112,0,1,0,00:19:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,180616,36:37.3,Meg,Categorize clip,,20190624,1060_180616_0041.wav,female,1060,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1060/output,0.096669889,0,1,0,00:20:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,180616,36:37.7,Meg,Categorize clip,,20190624,1060_180616_0043.wav,female,1060,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1060/output,0.220007334,0,1,0,00:21:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,180616,36:38.2,Meg,Categorize clip,,20190624,1060_180616_0045.wav,female,1060,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1060/output,0.259675323,0,1,0,00:22:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,180616,36:38.6,Meg,Categorize clip,,20190624,1060_180616_0047.wav,female,1060,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1060/output,0.249341645,0,1,0,00:23:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,180616,36:39.1,Meg,Categorize clip,,20190624,1060_180616_0049.wav,female,1060,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1060/output,0.422347412,0,1,0,00:24:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,180616,36:39.6,Meg,Categorize clip,,20190624,1060_180616_0051.wav,female,1060,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1060/output,0.503683456,0,1,0,00:25:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,180616,36:40.0,Meg,Categorize clip,,20190624,1060_180616_0053.wav,female,1060,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1060/output,0.302676756,0,1,0,00:26:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,180616,36:40.3,Meg,Categorize clip,,20190624,1060_180616_0055.wav,female,1060,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1060/output,0.217673922,0,1,0,00:27:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,180616,36:40.7,Meg,Categorize clip,,20190624,1060_180616_0057.wav,female,1060,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1060/output,0.539017967,0,1,0,00:28:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,180616,36:41.0,Meg,Categorize clip,,20190624,1060_180616_0059.wav,female,1060,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1060/output,0.105670189,0,1,0,00:29:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,180616,36:41.4,Meg,Categorize clip,,20190624,1060_180616_0061.wav,female,1060,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1060/output,0.259341978,0,1,0,00:30:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,180616,36:41.8,Meg,Categorize clip,,20190624,1060_180616_0063.wav,female,1060,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1060/output,0.199673322,0,1,0,00:31:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,180616,36:42.1,Meg,Categorize clip,,20190624,1060_180616_0065.wav,female,1060,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1060/output,0.511017034,0,1,0,00:32:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,180616,36:42.5,Meg,Categorize clip,,20190624,1060_180616_0067.wav,female,1060,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1060/output,0.638354612,0,1,0,00:33:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,180616,36:42.9,Meg,Categorize clip,,20190624,1060_180616_0069.wav,female,1060,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1060/output,0.190006334,0,1,0,00:34:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,180616,36:43.3,Meg,Categorize clip,,20190624,1060_180616_0071.wav,female,1060,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1060/output,0.244008134,0,1,0,00:35:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,180616,36:43.7,Meg,Categorize clip,,20190624,1060_180616_0073.wav,female,1060,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1060/output,0.406013534,0,1,0,00:36:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,180616,36:44.0,Meg,Categorize clip,,20190624,1060_180616_0075.wav,female,1060,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1060/output,0.402346745,0,1,0,00:37:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,180616,36:44.4,Meg,Categorize clip,,20190624,1060_180616_0077.wav,female,1060,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1060/output,0.256008534,0,1,0,00:38:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,180616,37:15.1,Meg,Categorize clip,,20190624,1060_180616_0079.wav,female,1060,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1060/output,0.132671089,0,0,0,00:39:30
English/Quechua,Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,1,0,0,1,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,English/Quechua,Categorize language to someone unknown,0,0,180616,39:38.9,Meg,Categorize clip,,20190624,1060_180616_0081.wav,female,1060,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1060/output,0.070669022,1,0,0,00:40:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,English/Quechua,1,0,0,1,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Spanish,0,0,180616,41:41.9,Meg,Categorize clip,,20190624,1060_180616_0083.wav,female,1060,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1060/output,0.164005467,2,0,0,00:41:30
Categorize language to other child(ren),English/Quechua,Categorize language to target child,Categorize language to someone unknown,1,0,0,0,Categorize media,1,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,180616,42:35.2,Meg,Categorize clip,,20190624,1060_180616_0085.wav,female,1060,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1060/output,0.138671289,0,0,0,00:42:30
Categorize language to other child(ren),English/Quechua,Categorize language to target child,Categorize language to someone unknown,1,0,0,0,Categorize media,1,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Unsure,0,0,180616,43:14.0,Meg,Categorize clip,,20190624,1060_180616_0087.wav,female,1060,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1060/output,0.122004067,0,0,0,00:43:30
English/Quechua,Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,1,0,0,0,Categorize media,0,Spanish,Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,180616,44:37.8,Meg,Categorize clip,,20190624,1060_180616_0089.wav,female,1060,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1060/output,0.346344878,1,0,0,00:44:30
English/Quechua,Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,1,0,0,0,Categorize media,0,Spanish,Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,180616,45:48.3,Meg,Categorize clip,,20190624,1060_180616_0091.wav,female,1060,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1060/output,0.353011767,1,0,0,00:45:30
Mixed,Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,1,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Spanish,Categorize language to someone unknown,0,0,180616,46:50.6,Meg,Categorize clip,,20190624,1060_180616_0093.wav,female,1060,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1060/output,0.234674489,0,0,0,00:46:30
Categorize language to other child(ren),English/Quechua,Categorize language to target child,Categorize language to someone unknown,1,0,0,1,Categorize media,1,Categorize language to other child(ren),Categorize language to target child,Unsure,Categorize language to someone unknown,0,0,180616,47:30.4,Meg,Categorize clip,,20190624,1060_180616_0095.wav,female,1060,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1060/output,0.046334878,0,0,0,00:47:30
Spanish,Categorize language to other adults,Categorize language to target child,English/Quechua,1,0,0,0,Categorize media,0,None,Categorize language to target child,Spanish,Categorize language to someone unknown,0,0,180616,48:27.2,Meg,Categorize clip,,20190624,1060_180616_0097.wav,female,1060,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1060/output,0.089002967,0,0,0,00:48:30
Spanish,English/Quechua,Categorize language to target child,Categorize language to someone unknown,1,0,0,0,Categorize media,1,Categorize language to other child(ren),Categorize language to target child,Spanish,Categorize language to someone unknown,0,0,180616,49:18.1,Meg,Categorize clip,,20190624,1060_180616_0099.wav,female,1060,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1060/output,0.128004267,0,0,0,00:49:30
English/Quechua,Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,1,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,180616,49:55.9,Meg,Categorize clip,,20190624,1060_180616_0101.wav,female,1060,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1060/output,0.112670422,0,0,0,00:50:30
Mixed,Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,1,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Unsure,Categorize language to someone unknown,0,0,180616,51:04.8,Meg,Categorize clip,,20190624,1060_180616_0103.wav,female,1060,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1060/output,0.127670922,1,0,0,00:51:30
Categorize language to other child(ren),English/Quechua,Categorize language to target child,Categorize language to someone unknown,1,1,0,0,Categorize media,1,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Unsure,0,0,180616,51:43.6,Meg,Categorize clip,,20190624,1060_180616_0105.wav,female,1060,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1060/output,0.1230041,0,0,0,00:52:30
Spanish,English/Quechua,Categorize language to target child,Categorize language to someone unknown,1,1,0,0,Categorize media,1,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Unsure,0,0,180616,52:28.0,Meg,Categorize clip,,20190624,1060_180616_0107.wav,female,1060,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1060/output,0.266675556,0,0,0,00:53:30
Categorize language to other child(ren),Mixed,Categorize language to target child,Categorize language to someone unknown,1,1,0,0,Categorize media,1,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,180616,53:08.5,Meg,Categorize clip,,20190624,1060_180616_0109.wav,female,1060,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1060/output,0.089002967,0,0,0,00:54:30
Categorize language to other child(ren),Mixed,Categorize language to target child,Categorize language to someone unknown,1,1,0,0,Categorize media,1,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Unsure,0,0,180616,54:23.5,Meg,Categorize clip,,20190624,1060_180616_0111.wav,female,1060,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1060/output,0.352345078,1,0,0,00:55:30
Categorize language to other child(ren),English/Quechua,Categorize language to target child,Categorize language to someone unknown,1,1,0,1,Categorize media,1,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,180616,55:00.6,Meg,Categorize clip,,20190624,1060_180616_0113.wav,female,1060,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1060/output,0.155005167,0,0,0,00:56:30
Categorize language to other child(ren),English/Quechua,Categorize language to target child,Categorize language to someone unknown,1,1,0,1,Categorize media,1,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,180616,55:39.9,Meg,Categorize clip,,20190624,1060_180616_0115.wav,female,1060,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1060/output,0.1320044,0,0,0,00:57:30
Spanish,Categorize language to other adults,Categorize language to target child,English/Quechua,0,1,0,0,Categorize media,1,Categorize language to other child(ren),Categorize language to target child,English/Quechua,Categorize language to someone unknown,0,0,180616,57:10.4,Meg,Categorize clip,,20190624,1060_180616_0117.wav,female,1060,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1060/output,0.304343478,1,0,0,00:58:30
Mixed,English/Quechua,Categorize language to target child,Categorize language to someone unknown,0,1,0,0,Categorize media,1,Categorize language to other child(ren),Categorize language to target child,English/Quechua,Categorize language to someone unknown,0,0,180616,58:03.3,Meg,Categorize clip,,20190624,1060_180616_0119.wav,female,1060,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1060/output,0.314677156,0,0,0,00:59:30
Categorize language to other child(ren),English/Quechua,Categorize language to target child,Categorize language to someone unknown,1,1,0,0,Categorize media,1,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,180616,58:43.1,Meg,Categorize clip,,20190624,1060_180616_0121.wav,female,1060,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1060/output,0.261675389,0,0,0,01:00:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,English/Quechua,1,0,0,1,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,180616,59:24.8,Meg,Categorize clip,,20190624,1060_180616_0123.wav,female,1060,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1060/output,0.031001033,0,0,0,01:01:30
Categorize language to other child(ren),English/Quechua,Categorize language to target child,Categorize language to someone unknown,1,1,0,1,Categorize media,1,Categorize language to other child(ren),Categorize language to target child,Unsure,Categorize language to someone unknown,0,0,180616,00:08.8,Meg,Categorize clip,,20190624,1060_180616_0125.wav,female,1060,/Users/Meg/Box Sync/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1060/output,0.425680856,0,0,0,01:02:30
