file_name,id,age_YYMMDD,date_YYYYMMDD,gender,timestamp_HHMMSS,percents_voc,researcher_present,sleeping
179_140330_0000.wav,179,140330,20141105,female,00:00:00,0.11,0,0
179_140330_0001.wav,179,140330,20141105,female,00:00:30,0.014,0,0
179_140330_0002.wav,179,140330,20141105,female,00:01:00,0.099666667,0,0
179_140330_0003.wav,179,140330,20141105,female,00:01:30,0.044333333,0,0
179_140330_0004.wav,179,140330,20141105,female,00:02:00,0.068333333,0,0
179_140330_0005.wav,179,140330,20141105,female,00:02:30,0.148,0,0
179_140330_0006.wav,179,140330,20141105,female,00:03:00,0.133666667,0,0
179_140330_0007.wav,179,140330,20141105,female,00:03:30,0.042,0,0
179_140330_0008.wav,179,140330,20141105,female,00:04:00,0.021666667,0,0
179_140330_0009.wav,179,140330,20141105,female,00:04:30,0.029,0,0
179_140330_0010.wav,179,140330,20141105,female,00:05:00,0.036333333,0,0
179_140330_0011.wav,179,140330,20141105,female,00:05:30,0.228666667,0,0
179_140330_0012.wav,179,140330,20141105,female,00:06:00,0.740333333,0,0
179_140330_0013.wav,179,140330,20141105,female,00:06:30,0.178333333,0,0
179_140330_0014.wav,179,140330,20141105,female,00:07:00,0.075666667,0,0
179_140330_0015.wav,179,140330,20141105,female,00:07:30,0.143333333,0,0
179_140330_0016.wav,179,140330,20141105,female,00:08:00,0.187666667,0,0
179_140330_0017.wav,179,140330,20141105,female,00:08:30,0.183666667,0,0
179_140330_0018.wav,179,140330,20141105,female,00:09:00,0.091,0,0
179_140330_0019.wav,179,140330,20141105,female,00:09:30,0.245333333,0,0
179_140330_0020.wav,179,140330,20141105,female,00:10:00,0.151666667,0,0
179_140330_0021.wav,179,140330,20141105,female,00:10:30,0.216333333,0,0
179_140330_0022.wav,179,140330,20141105,female,00:11:00,0.031,0,0
179_140330_0023.wav,179,140330,20141105,female,00:11:30,0.115333333,0,0
179_140330_0024.wav,179,140330,20141105,female,00:12:00,0.106666667,0,0
179_140330_0025.wav,179,140330,20141105,female,00:12:30,0.226666667,0,0
179_140330_0026.wav,179,140330,20141105,female,00:13:00,0.505333333,0,0
179_140330_0027.wav,179,140330,20141105,female,00:13:30,0.752666667,0,0
179_140330_0028.wav,179,140330,20141105,female,00:14:00,0.796666667,0,0
179_140330_0029.wav,179,140330,20141105,female,00:14:30,0.908,0,0
179_140330_0030.wav,179,140330,20141105,female,00:15:00,0.613666667,0,0
179_140330_0031.wav,179,140330,20141105,female,00:15:30,0.402666667,0,0
179_140330_0032.wav,179,140330,20141105,female,00:16:00,0.914666667,0,0
179_140330_0033.wav,179,140330,20141105,female,00:16:30,0.765333333,0,0
179_140330_0034.wav,179,140330,20141105,female,00:17:00,0.582,0,0
179_140330_0035.wav,179,140330,20141105,female,00:17:30,0.494,0,0
179_140330_0036.wav,179,140330,20141105,female,00:18:00,0.19,0,0
179_140330_0037.wav,179,140330,20141105,female,00:18:30,0.156333333,0,0
