file_name,id,age_YYMMDD,date_YYYYMMDD,gender,timestamp_HHMMSS,percents_voc,researcher_present,sleeping
267-12mo_01-01-2013_0030.wav,267-12mo,1/1/13,1/1/14,male,00:15:00,0,0,1
267-12mo_01-01-2013_0031.wav,267-12mo,1/1/13,1/1/14,male,00:15:30,0.005333333,0,1
267-12mo_01-01-2013_0032.wav,267-12mo,1/1/13,1/1/14,male,00:16:00,0,0,1
267-12mo_01-01-2013_0033.wav,267-12mo,1/1/13,1/1/14,male,00:16:30,0,0,1
267-12mo_01-01-2013_0034.wav,267-12mo,1/1/13,1/1/14,male,00:17:00,0,0,1
267-12mo_01-01-2013_0035.wav,267-12mo,1/1/13,1/1/14,male,00:17:30,0,0,1
267-12mo_01-01-2013_0036.wav,267-12mo,1/1/13,1/1/14,male,00:18:00,0,0,1
267-12mo_01-01-2013_0037.wav,267-12mo,1/1/13,1/1/14,male,00:18:30,0,0,1
267-12mo_01-01-2013_0038.wav,267-12mo,1/1/13,1/1/14,male,00:19:00,0,0,1
267-12mo_01-01-2013_0039.wav,267-12mo,1/1/13,1/1/14,male,00:19:30,0,0,1
267-12mo_01-01-2013_0040.wav,267-12mo,1/1/13,1/1/14,male,00:20:00,0,0,1
267-12mo_01-01-2013_0041.wav,267-12mo,1/1/13,1/1/14,male,00:20:30,0,0,1
267-12mo_01-01-2013_0042.wav,267-12mo,1/1/13,1/1/14,male,00:21:00,0.009666667,0,1
267-12mo_01-01-2013_0043.wav,267-12mo,1/1/13,1/1/14,male,00:21:30,0.000666667,0,1
267-12mo_01-01-2013_0044.wav,267-12mo,1/1/13,1/1/14,male,00:22:00,0,0,1
267-12mo_01-01-2013_0045.wav,267-12mo,1/1/13,1/1/14,male,00:22:30,0,0,1
267-12mo_01-01-2013_0046.wav,267-12mo,1/1/13,1/1/14,male,00:23:00,0,0,1
267-12mo_01-01-2013_0047.wav,267-12mo,1/1/13,1/1/14,male,00:23:30,0,0,1
267-12mo_01-01-2013_0048.wav,267-12mo,1/1/13,1/1/14,male,00:24:00,0,0,1
267-12mo_01-01-2013_0049.wav,267-12mo,1/1/13,1/1/14,male,00:24:30,0,0,1
267-12mo_01-01-2013_0050.wav,267-12mo,1/1/13,1/1/14,male,00:25:00,0,0,1
267-12mo_01-01-2013_0051.wav,267-12mo,1/1/13,1/1/14,male,00:25:30,0,0,1
267-12mo_01-01-2013_0052.wav,267-12mo,1/1/13,1/1/14,male,00:26:00,0,0,1
267-12mo_01-01-2013_0053.wav,267-12mo,1/1/13,1/1/14,male,00:26:30,0,0,1
267-12mo_01-01-2013_0054.wav,267-12mo,1/1/13,1/1/14,male,00:27:00,0,0,1
267-12mo_01-01-2013_0055.wav,267-12mo,1/1/13,1/1/14,male,00:27:30,0,0,1
267-12mo_01-01-2013_0056.wav,267-12mo,1/1/13,1/1/14,male,00:28:00,0,0,1
267-12mo_01-01-2013_0057.wav,267-12mo,1/1/13,1/1/14,male,00:28:30,0,0,1
267-12mo_01-01-2013_0058.wav,267-12mo,1/1/13,1/1/14,male,00:29:00,0,0,1
267-12mo_01-01-2013_0059.wav,267-12mo,1/1/13,1/1/14,male,00:29:30,0,0,1
267-12mo_01-01-2013_0060.wav,267-12mo,1/1/13,1/1/14,male,00:30:00,0,0,1
267-12mo_01-01-2013_0061.wav,267-12mo,1/1/13,1/1/14,male,00:30:30,0,0,1
267-12mo_01-01-2013_0062.wav,267-12mo,1/1/13,1/1/14,male,00:31:00,0,0,1
267-12mo_01-01-2013_0063.wav,267-12mo,1/1/13,1/1/14,male,00:31:30,0,0,1
267-12mo_01-01-2013_0064.wav,267-12mo,1/1/13,1/1/14,male,00:32:00,0,0,1
267-12mo_01-01-2013_0065.wav,267-12mo,1/1/13,1/1/14,male,00:32:30,0,0,1
267-12mo_01-01-2013_0066.wav,267-12mo,1/1/13,1/1/14,male,00:33:00,0,0,1
267-12mo_01-01-2013_0067.wav,267-12mo,1/1/13,1/1/14,male,00:33:30,0,0,1
267-12mo_01-01-2013_0068.wav,267-12mo,1/1/13,1/1/14,male,00:34:00,0,0,1
267-12mo_01-01-2013_0069.wav,267-12mo,1/1/13,1/1/14,male,00:34:30,0,0,1
267-12mo_01-01-2013_0070.wav,267-12mo,1/1/13,1/1/14,male,00:35:00,0,0,1
267-12mo_01-01-2013_0071.wav,267-12mo,1/1/13,1/1/14,male,00:35:30,0,0,1
267-12mo_01-01-2013_0072.wav,267-12mo,1/1/13,1/1/14,male,00:36:00,0,0,1
267-12mo_01-01-2013_0073.wav,267-12mo,1/1/13,1/1/14,male,00:36:30,0,0,1
267-12mo_01-01-2013_0074.wav,267-12mo,1/1/13,1/1/14,male,00:37:00,0,0,1
267-12mo_01-01-2013_0075.wav,267-12mo,1/1/13,1/1/14,male,00:37:30,0,0,1
267-12mo_01-01-2013_0076.wav,267-12mo,1/1/13,1/1/14,male,00:38:00,0,0,1
267-12mo_01-01-2013_0077.wav,267-12mo,1/1/13,1/1/14,male,00:38:30,0,0,1
267-12mo_01-01-2013_0078.wav,267-12mo,1/1/13,1/1/14,male,00:39:00,0,0,1
267-12mo_01-01-2013_0079.wav,267-12mo,1/1/13,1/1/14,male,00:39:30,0,0,1
267-12mo_01-01-2013_0080.wav,267-12mo,1/1/13,1/1/14,male,00:40:00,0,0,1
267-12mo_01-01-2013_0081.wav,267-12mo,1/1/13,1/1/14,male,00:40:30,0,0,1
267-12mo_01-01-2013_0082.wav,267-12mo,1/1/13,1/1/14,male,00:41:00,0,0,1
267-12mo_01-01-2013_0083.wav,267-12mo,1/1/13,1/1/14,male,00:41:30,0,0,1
267-12mo_01-01-2013_0084.wav,267-12mo,1/1/13,1/1/14,male,00:42:00,0,0,1
267-12mo_01-01-2013_0085.wav,267-12mo,1/1/13,1/1/14,male,00:42:30,0,0,1
267-12mo_01-01-2013_0086.wav,267-12mo,1/1/13,1/1/14,male,00:43:00,0,0,1
267-12mo_01-01-2013_0087.wav,267-12mo,1/1/13,1/1/14,male,00:43:30,0,0,1
267-12mo_01-01-2013_0088.wav,267-12mo,1/1/13,1/1/14,male,00:44:00,0,0,1
267-12mo_01-01-2013_0089.wav,267-12mo,1/1/13,1/1/14,male,00:44:30,0,0,1
267-12mo_01-01-2013_0090.wav,267-12mo,1/1/13,1/1/14,male,00:45:00,0,0,1
267-12mo_01-01-2013_0091.wav,267-12mo,1/1/13,1/1/14,male,00:45:30,0,0,1
267-12mo_01-01-2013_0092.wav,267-12mo,1/1/13,1/1/14,male,00:46:00,0,0,1
267-12mo_01-01-2013_0093.wav,267-12mo,1/1/13,1/1/14,male,00:46:30,0,0,1
267-12mo_01-01-2013_0094.wav,267-12mo,1/1/13,1/1/14,male,00:47:00,0,0,1
267-12mo_01-01-2013_0095.wav,267-12mo,1/1/13,1/1/14,male,00:47:30,0,0,1
267-12mo_01-01-2013_0096.wav,267-12mo,1/1/13,1/1/14,male,00:48:00,0,0,1
267-12mo_01-01-2013_0097.wav,267-12mo,1/1/13,1/1/14,male,00:48:30,0,0,1
267-12mo_01-01-2013_0098.wav,267-12mo,1/1/13,1/1/14,male,00:49:00,0,0,1
267-12mo_01-01-2013_0099.wav,267-12mo,1/1/13,1/1/14,male,00:49:30,0,0,1
267-12mo_01-01-2013_0100.wav,267-12mo,1/1/13,1/1/14,male,00:50:00,0,0,1
267-12mo_01-01-2013_0101.wav,267-12mo,1/1/13,1/1/14,male,00:50:30,0,0,1
267-12mo_01-01-2013_0102.wav,267-12mo,1/1/13,1/1/14,male,00:51:00,0,0,1
267-12mo_01-01-2013_0103.wav,267-12mo,1/1/13,1/1/14,male,00:51:30,0,0,1
267-12mo_01-01-2013_0104.wav,267-12mo,1/1/13,1/1/14,male,00:52:00,0,0,1
267-12mo_01-01-2013_0105.wav,267-12mo,1/1/13,1/1/14,male,00:52:30,0,0,1
267-12mo_01-01-2013_0106.wav,267-12mo,1/1/13,1/1/14,male,00:53:00,0,0,1
267-12mo_01-01-2013_0107.wav,267-12mo,1/1/13,1/1/14,male,00:53:30,0,0,1
267-12mo_01-01-2013_0108.wav,267-12mo,1/1/13,1/1/14,male,00:54:00,0,0,1
267-12mo_01-01-2013_0109.wav,267-12mo,1/1/13,1/1/14,male,00:54:30,0,0,1
267-12mo_01-01-2013_0110.wav,267-12mo,1/1/13,1/1/14,male,00:55:00,0,0,1
267-12mo_01-01-2013_0111.wav,267-12mo,1/1/13,1/1/14,male,00:55:30,0,0,1
267-12mo_01-01-2013_0112.wav,267-12mo,1/1/13,1/1/14,male,00:56:00,0,0,1
267-12mo_01-01-2013_0113.wav,267-12mo,1/1/13,1/1/14,male,00:56:30,0,0,1
