Adult2OtherChild,Adult2Others,Adult2TargetChild,Adult2unsure,Adultfemale,Adultmale,Childsleep,Childvoc,Media,Multiple_adults,Otherchild2OtherChild,Otherchild2TargetChild,Otherchild2adults,Otherchild2unsure,PID,Unsure_adults,age_YYMMDD,annotate_date_YYYYMMDD,annotator,beginoptions,comments,date_YYYYMMDD,file_name,gender,id,outdir,percents_voc,repeats,researcher_present,sleeping,timestamp_HHMMSS
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,49:11.2,Anele,Categorize clip,,1/8/13,198-9mo_01-01-2013_0001.wav,female,198-9mo,/Volumes/cll/NYU LENA Project/Recordings/9-mo recordings/198 9-mo output,0.008666667,0,0,1,00:00:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,1,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,50:24.7,Anele,Categorize clip,,1/8/13,198-9mo_01-01-2013_0003.wav,female,198-9mo,/Volumes/cll/NYU LENA Project/Recordings/9-mo recordings/198 9-mo output,0.257333333,1,0,0,00:01:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,50:31.9,Anele,Categorize clip,,1/8/13,198-9mo_01-01-2013_0005.wav,female,198-9mo,/Volumes/cll/NYU LENA Project/Recordings/9-mo recordings/198 9-mo output,0,0,0,1,00:02:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,50:33.5,Anele,Categorize clip,,1/8/13,198-9mo_01-01-2013_0007.wav,female,198-9mo,/Volumes/cll/NYU LENA Project/Recordings/9-mo recordings/198 9-mo output,0,0,0,1,00:03:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,50:35.1,Anele,Categorize clip,,1/8/13,198-9mo_01-01-2013_0009.wav,female,198-9mo,/Volumes/cll/NYU LENA Project/Recordings/9-mo recordings/198 9-mo output,0,0,0,1,00:04:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,50:36.7,Anele,Categorize clip,,1/8/13,198-9mo_01-01-2013_0011.wav,female,198-9mo,/Volumes/cll/NYU LENA Project/Recordings/9-mo recordings/198 9-mo output,0,0,0,1,00:05:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,50:38.1,Anele,Categorize clip,,1/8/13,198-9mo_01-01-2013_0013.wav,female,198-9mo,/Volumes/cll/NYU LENA Project/Recordings/9-mo recordings/198 9-mo output,0,0,0,1,00:06:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,50:39.7,Anele,Categorize clip,,1/8/13,198-9mo_01-01-2013_0015.wav,female,198-9mo,/Volumes/cll/NYU LENA Project/Recordings/9-mo recordings/198 9-mo output,0,0,0,1,00:07:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,51:13.2,Anele,Categorize clip,,1/8/13,198-9mo_01-01-2013_0017.wav,female,198-9mo,/Volumes/cll/NYU LENA Project/Recordings/9-mo recordings/198 9-mo output,0,0,0,1,00:08:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,51:14.7,Anele,Categorize clip,,1/8/13,198-9mo_01-01-2013_0019.wav,female,198-9mo,/Volumes/cll/NYU LENA Project/Recordings/9-mo recordings/198 9-mo output,0,0,0,1,00:09:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,51:16.2,Anele,Categorize clip,,1/8/13,198-9mo_01-01-2013_0021.wav,female,198-9mo,/Volumes/cll/NYU LENA Project/Recordings/9-mo recordings/198 9-mo output,0,0,0,1,00:10:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,51:17.8,Anele,Categorize clip,,1/8/13,198-9mo_01-01-2013_0023.wav,female,198-9mo,/Volumes/cll/NYU LENA Project/Recordings/9-mo recordings/198 9-mo output,0,0,0,1,00:11:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,51:19.5,Anele,Categorize clip,,1/8/13,198-9mo_01-01-2013_0025.wav,female,198-9mo,/Volumes/cll/NYU LENA Project/Recordings/9-mo recordings/198 9-mo output,0,0,0,1,00:12:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,51:21.2,Anele,Categorize clip,,1/8/13,198-9mo_01-01-2013_0027.wav,female,198-9mo,/Volumes/cll/NYU LENA Project/Recordings/9-mo recordings/198 9-mo output,0,0,0,1,00:13:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,51:22.7,Anele,Categorize clip,,1/8/13,198-9mo_01-01-2013_0029.wav,female,198-9mo,/Volumes/cll/NYU LENA Project/Recordings/9-mo recordings/198 9-mo output,0,0,0,1,00:14:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,51:24.3,Anele,Categorize clip,,1/8/13,198-9mo_01-01-2013_0031.wav,female,198-9mo,/Volumes/cll/NYU LENA Project/Recordings/9-mo recordings/198 9-mo output,0,0,0,1,00:15:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,51:26.0,Anele,Categorize clip,,1/8/13,198-9mo_01-01-2013_0033.wav,female,198-9mo,/Volumes/cll/NYU LENA Project/Recordings/9-mo recordings/198 9-mo output,0,0,0,1,00:16:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,51:27.7,Anele,Categorize clip,,1/8/13,198-9mo_01-01-2013_0035.wav,female,198-9mo,/Volumes/cll/NYU LENA Project/Recordings/9-mo recordings/198 9-mo output,0,0,0,1,00:17:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,51:29.4,Anele,Categorize clip,,1/8/13,198-9mo_01-01-2013_0037.wav,female,198-9mo,/Volumes/cll/NYU LENA Project/Recordings/9-mo recordings/198 9-mo output,0,0,0,1,00:18:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,51:31.2,Anele,Categorize clip,,1/8/13,198-9mo_01-01-2013_0039.wav,female,198-9mo,/Volumes/cll/NYU LENA Project/Recordings/9-mo recordings/198 9-mo output,0,0,0,1,00:19:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,51:33.1,Anele,Categorize clip,,1/8/13,198-9mo_01-01-2013_0041.wav,female,198-9mo,/Volumes/cll/NYU LENA Project/Recordings/9-mo recordings/198 9-mo output,0,0,0,1,00:20:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,51:34.7,Anele,Categorize clip,,1/8/13,198-9mo_01-01-2013_0043.wav,female,198-9mo,/Volumes/cll/NYU LENA Project/Recordings/9-mo recordings/198 9-mo output,0,0,0,1,00:21:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,51:36.2,Anele,Categorize clip,,1/8/13,198-9mo_01-01-2013_0045.wav,female,198-9mo,/Volumes/cll/NYU LENA Project/Recordings/9-mo recordings/198 9-mo output,0,0,0,1,00:22:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,51:37.7,Anele,Categorize clip,,1/8/13,198-9mo_01-01-2013_0047.wav,female,198-9mo,/Volumes/cll/NYU LENA Project/Recordings/9-mo recordings/198 9-mo output,0,0,0,1,00:23:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,51:39.5,Anele,Categorize clip,,1/8/13,198-9mo_01-01-2013_0049.wav,female,198-9mo,/Volumes/cll/NYU LENA Project/Recordings/9-mo recordings/198 9-mo output,0,0,0,1,00:24:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,51:41.0,Anele,Categorize clip,,1/8/13,198-9mo_01-01-2013_0051.wav,female,198-9mo,/Volumes/cll/NYU LENA Project/Recordings/9-mo recordings/198 9-mo output,0.000666667,0,0,1,00:25:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,51:42.5,Anele,Categorize clip,,1/8/13,198-9mo_01-01-2013_0053.wav,female,198-9mo,/Volumes/cll/NYU LENA Project/Recordings/9-mo recordings/198 9-mo output,0,0,0,1,00:26:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,51:44.0,Anele,Categorize clip,,1/8/13,198-9mo_01-01-2013_0055.wav,female,198-9mo,/Volumes/cll/NYU LENA Project/Recordings/9-mo recordings/198 9-mo output,0,0,0,1,00:27:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,51:45.5,Anele,Categorize clip,,1/8/13,198-9mo_01-01-2013_0057.wav,female,198-9mo,/Volumes/cll/NYU LENA Project/Recordings/9-mo recordings/198 9-mo output,0,0,0,1,00:28:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,51:47.1,Anele,Categorize clip,,1/8/13,198-9mo_01-01-2013_0059.wav,female,198-9mo,/Volumes/cll/NYU LENA Project/Recordings/9-mo recordings/198 9-mo output,0,0,0,1,00:29:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,51:48.6,Anele,Categorize clip,,1/8/13,198-9mo_01-01-2013_0061.wav,female,198-9mo,/Volumes/cll/NYU LENA Project/Recordings/9-mo recordings/198 9-mo output,0,0,0,1,00:30:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,51:50.3,Anele,Categorize clip,,1/8/13,198-9mo_01-01-2013_0063.wav,female,198-9mo,/Volumes/cll/NYU LENA Project/Recordings/9-mo recordings/198 9-mo output,0,0,0,1,00:31:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,51:52.2,Anele,Categorize clip,,1/8/13,198-9mo_01-01-2013_0065.wav,female,198-9mo,/Volumes/cll/NYU LENA Project/Recordings/9-mo recordings/198 9-mo output,0,0,0,1,00:32:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,51:53.7,Anele,Categorize clip,,1/8/13,198-9mo_01-01-2013_0067.wav,female,198-9mo,/Volumes/cll/NYU LENA Project/Recordings/9-mo recordings/198 9-mo output,0,0,0,1,00:33:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,51:55.1,Anele,Categorize clip,,1/8/13,198-9mo_01-01-2013_0069.wav,female,198-9mo,/Volumes/cll/NYU LENA Project/Recordings/9-mo recordings/198 9-mo output,0,0,0,1,00:34:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,51:56.5,Anele,Categorize clip,,1/8/13,198-9mo_01-01-2013_0071.wav,female,198-9mo,/Volumes/cll/NYU LENA Project/Recordings/9-mo recordings/198 9-mo output,0,0,0,1,00:35:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,51:58.1,Anele,Categorize clip,,1/8/13,198-9mo_01-01-2013_0073.wav,female,198-9mo,/Volumes/cll/NYU LENA Project/Recordings/9-mo recordings/198 9-mo output,0,0,0,1,00:36:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,52:00.0,Anele,Categorize clip,,1/8/13,198-9mo_01-01-2013_0075.wav,female,198-9mo,/Volumes/cll/NYU LENA Project/Recordings/9-mo recordings/198 9-mo output,0,0,0,1,00:37:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,52:01.7,Anele,Categorize clip,,1/8/13,198-9mo_01-01-2013_0077.wav,female,198-9mo,/Volumes/cll/NYU LENA Project/Recordings/9-mo recordings/198 9-mo output,0,0,0,1,00:38:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,52:03.3,Anele,Categorize clip,,1/8/13,198-9mo_01-01-2013_0079.wav,female,198-9mo,/Volumes/cll/NYU LENA Project/Recordings/9-mo recordings/198 9-mo output,0,0,0,1,00:39:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,52:05.0,Anele,Categorize clip,,1/8/13,198-9mo_01-01-2013_0081.wav,female,198-9mo,/Volumes/cll/NYU LENA Project/Recordings/9-mo recordings/198 9-mo output,0,0,0,1,00:40:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,52:06.7,Anele,Categorize clip,,1/8/13,198-9mo_01-01-2013_0083.wav,female,198-9mo,/Volumes/cll/NYU LENA Project/Recordings/9-mo recordings/198 9-mo output,0,0,0,1,00:41:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,52:08.3,Anele,Categorize clip,,1/8/13,198-9mo_01-01-2013_0085.wav,female,198-9mo,/Volumes/cll/NYU LENA Project/Recordings/9-mo recordings/198 9-mo output,0,0,0,1,00:42:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,52:09.8,Anele,Categorize clip,,1/8/13,198-9mo_01-01-2013_0087.wav,female,198-9mo,/Volumes/cll/NYU LENA Project/Recordings/9-mo recordings/198 9-mo output,0,0,0,1,00:43:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,52:11.5,Anele,Categorize clip,,1/8/13,198-9mo_01-01-2013_0089.wav,female,198-9mo,/Volumes/cll/NYU LENA Project/Recordings/9-mo recordings/198 9-mo output,0,0,0,1,00:44:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,52:13.3,Anele,Categorize clip,,1/8/13,198-9mo_01-01-2013_0091.wav,female,198-9mo,/Volumes/cll/NYU LENA Project/Recordings/9-mo recordings/198 9-mo output,0,0,0,1,00:45:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,52:15.4,Anele,Categorize clip,,1/8/13,198-9mo_01-01-2013_0093.wav,female,198-9mo,/Volumes/cll/NYU LENA Project/Recordings/9-mo recordings/198 9-mo output,0,0,0,1,00:46:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,52:17.1,Anele,Categorize clip,,1/8/13,198-9mo_01-01-2013_0095.wav,female,198-9mo,/Volumes/cll/NYU LENA Project/Recordings/9-mo recordings/198 9-mo output,0,0,0,1,00:47:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,52:19.5,Anele,Categorize clip,,1/8/13,198-9mo_01-01-2013_0097.wav,female,198-9mo,/Volumes/cll/NYU LENA Project/Recordings/9-mo recordings/198 9-mo output,0,0,0,1,00:48:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,52:21.7,Anele,Categorize clip,,1/8/13,198-9mo_01-01-2013_0099.wav,female,198-9mo,/Volumes/cll/NYU LENA Project/Recordings/9-mo recordings/198 9-mo output,0,0,0,1,00:49:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,52:23.4,Anele,Categorize clip,,1/8/13,198-9mo_01-01-2013_0101.wav,female,198-9mo,/Volumes/cll/NYU LENA Project/Recordings/9-mo recordings/198 9-mo output,0,0,0,1,00:50:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,52:24.8,Anele,Categorize clip,,1/8/13,198-9mo_01-01-2013_0103.wav,female,198-9mo,/Volumes/cll/NYU LENA Project/Recordings/9-mo recordings/198 9-mo output,0,0,0,1,00:51:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,52:26.4,Anele,Categorize clip,,1/8/13,198-9mo_01-01-2013_0105.wav,female,198-9mo,/Volumes/cll/NYU LENA Project/Recordings/9-mo recordings/198 9-mo output,0,0,0,1,00:52:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,52:27.9,Anele,Categorize clip,,1/8/13,198-9mo_01-01-2013_0107.wav,female,198-9mo,/Volumes/cll/NYU LENA Project/Recordings/9-mo recordings/198 9-mo output,0,0,0,1,00:53:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,52:29.6,Anele,Categorize clip,,1/8/13,198-9mo_01-01-2013_0109.wav,female,198-9mo,/Volumes/cll/NYU LENA Project/Recordings/9-mo recordings/198 9-mo output,0,0,0,1,00:54:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,52:31.1,Anele,Categorize clip,,1/8/13,198-9mo_01-01-2013_0111.wav,female,198-9mo,/Volumes/cll/NYU LENA Project/Recordings/9-mo recordings/198 9-mo output,0,0,0,1,00:55:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,52:32.6,Anele,Categorize clip,,1/8/13,198-9mo_01-01-2013_0113.wav,female,198-9mo,/Volumes/cll/NYU LENA Project/Recordings/9-mo recordings/198 9-mo output,0,0,0,1,00:56:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,52:34.1,Anele,Categorize clip,,1/8/13,198-9mo_01-01-2013_0115.wav,female,198-9mo,/Volumes/cll/NYU LENA Project/Recordings/9-mo recordings/198 9-mo output,0,0,0,1,00:57:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,53:09.1,Anele,Categorize clip,,1/8/13,198-9mo_01-01-2013_0117.wav,female,198-9mo,/Volumes/cll/NYU LENA Project/Recordings/9-mo recordings/198 9-mo output,0,0,0,1,00:58:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,53:11.1,Anele,Categorize clip,,1/8/13,198-9mo_01-01-2013_0119.wav,female,198-9mo,/Volumes/cll/NYU LENA Project/Recordings/9-mo recordings/198 9-mo output,0,0,0,1,00:59:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,53:12.5,Anele,Categorize clip,,1/8/13,198-9mo_01-01-2013_0121.wav,female,198-9mo,/Volumes/cll/NYU LENA Project/Recordings/9-mo recordings/198 9-mo output,0,0,0,1,01:00:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,53:14.0,Anele,Categorize clip,,1/8/13,198-9mo_01-01-2013_0123.wav,female,198-9mo,/Volumes/cll/NYU LENA Project/Recordings/9-mo recordings/198 9-mo output,0,0,0,1,01:01:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,53:31.0,Anele,Categorize clip,,1/8/13,198-9mo_01-01-2013_0125.wav,female,198-9mo,/Volumes/cll/NYU LENA Project/Recordings/9-mo recordings/198 9-mo output,0,0,0,1,01:02:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,53:32.7,Anele,Categorize clip,,1/8/13,198-9mo_01-01-2013_0127.wav,female,198-9mo,/Volumes/cll/NYU LENA Project/Recordings/9-mo recordings/198 9-mo output,0,0,0,1,01:03:30
