file_name,id,age_YYMMDD,date_YYYYMMDD,gender,timestamp_HHMMSS,percents_voc,researcher_present,sleeping
1077_123118_0000.wav,1077,123118,20190622,female,00:00:00,0.791333333,1,0
1077_123118_0001.wav,1077,123118,20190622,female,00:00:30,0.659666667,1,0
1077_123118_0002.wav,1077,123118,20190622,female,00:01:00,0.481333333,1,0
1077_123118_0003.wav,1077,123118,20190622,female,00:01:30,0.705,1,0
1077_123118_0004.wav,1077,123118,20190622,female,00:02:00,0.802666667,1,0
1077_123118_0005.wav,1077,123118,20190622,female,00:02:30,0.774,1,0
1077_123118_0006.wav,1077,123118,20190622,female,00:03:00,0.668,1,0
1077_123118_0007.wav,1077,123118,20190622,female,00:03:30,0.726666667,1,0
1077_123118_0008.wav,1077,123118,20190622,female,00:04:00,0.380666667,1,0
1077_123118_0009.wav,1077,123118,20190622,female,00:04:30,0.680666667,1,0
1077_123118_0010.wav,1077,123118,20190622,female,00:05:00,0.825666667,1,0
1077_123118_0011.wav,1077,123118,20190622,female,00:05:30,0.679666667,1,0
1077_123118_0012.wav,1077,123118,20190622,female,00:06:00,0.800666667,1,0
1077_123118_0013.wav,1077,123118,20190622,female,00:06:30,0.799,1,0
1077_123118_0014.wav,1077,123118,20190622,female,00:07:00,0.368,1,0
1077_123118_0015.wav,1077,123118,20190622,female,00:07:30,0.151333333,1,0
1077_123118_0016.wav,1077,123118,20190622,female,00:08:00,0.207333333,1,0
1077_123118_0017.wav,1077,123118,20190622,female,00:08:30,0.168,1,0
1077_123118_0018.wav,1077,123118,20190622,female,00:09:00,0.115666667,1,0
1077_123118_0019.wav,1077,123118,20190622,female,00:09:30,0.327666667,1,0
1077_123118_0020.wav,1077,123118,20190622,female,00:10:00,0.421,1,0
1077_123118_0021.wav,1077,123118,20190622,female,00:10:30,0.236,1,0
1077_123118_0022.wav,1077,123118,20190622,female,00:11:00,0.481666667,1,0
1077_123118_0023.wav,1077,123118,20190622,female,00:11:30,0.348666667,1,0
1077_123118_0024.wav,1077,123118,20190622,female,00:12:00,0.512,1,0
1077_123118_0025.wav,1077,123118,20190622,female,00:12:30,0.407666667,1,0
1077_123118_0026.wav,1077,123118,20190622,female,00:13:00,0.396333333,1,0
1077_123118_0027.wav,1077,123118,20190622,female,00:13:30,0.224,1,0
1077_123118_0028.wav,1077,123118,20190622,female,00:14:00,0.291,1,0
1077_123118_0029.wav,1077,123118,20190622,female,00:14:30,0.412666667,1,0
1077_123118_0030.wav,1077,123118,20190622,female,00:15:00,0.109,1,0
1077_123118_0031.wav,1077,123118,20190622,female,00:15:30,0.499,1,0
1077_123118_0032.wav,1077,123118,20190622,female,00:16:00,0.091,1,0
